Simulation Time,No of Clients,Total Requests,Hop Reduction,Cache Hit Ratio,Latency,Feedback Scores
2025-05-11 14:50:10,7,78,0.6875,2.564102564102564,0.0004982052569442066,"['like', 'dislike', 'highly_dislike', 'like', 'highly_dislike', 'highly_dislike', 'like', 'highly_like']"
2025-05-11 14:50:10,8,80,0.6875,2.5,0.00025441158725215344,"['highly_like', 'highly_dislike', 'dislike', 'highly_dislike', 'highly_like', 'neutral', 'highly_like', 'highly_dislike']"
2025-05-11 14:50:10,7,83,0.6875,2.4096385542168677,0.00014628784985375786,"['neutral', 'highly_dislike', 'highly_like', 'like', 'highly_dislike', 'dislike', 'highly_like', 'highly_like']"
2025-05-11 14:50:10,7,87,0.6875,2.2988505747126435,0.00042208010675237313,"['highly_dislike', 'like', 'like', 'like', 'neutral', 'highly_like', 'like', 'neutral']"
2025-05-11 14:50:10,8,89,0.6875,2.247191011235955,0.0008683045800534586,"['neutral', 'dislike', 'dislike', 'neutral', 'dislike', 'like', 'dislike', 'dislike']"
2025-05-11 14:50:10,6,92,0.6875,2.1739130434782608,0.000901188008852677,"['neutral', 'like', 'highly_like', 'highly_dislike', 'highly_like', 'highly_dislike', 'highly_dislike', 'neutral']"
2025-05-11 14:50:10,7,95,0.6875,2.1052631578947367,0.00019125357938286808,"['like', 'dislike', 'highly_dislike', 'highly_dislike', 'like', 'dislike', 'neutral', 'highly_dislike']"
2025-05-11 14:50:10,7,98,0.6875,3.061224489795918,0.0009747779820397672,"['neutral', 'highly_like', 'highly_dislike', 'neutral', 'dislike', 'like', 'highly_like', 'highly_like']"
2025-05-11 14:50:10,7,102,0.6875,2.941176470588235,0.0002970675367497896,"['neutral', 'like', 'highly_dislike', 'dislike', 'neutral', 'dislike', 'highly_dislike', 'highly_dislike']"
2025-05-11 14:50:10,7,105,0.6875,2.857142857142857,0.0008996117839305544,"['dislike', 'highly_dislike', 'neutral', 'like', 'dislike', 'neutral', 'neutral', 'dislike']"
2025-05-11 14:50:10,8,109,0.6875,3.669724770642202,0.00015691926231713377,"['neutral', 'dislike', 'like', 'highly_dislike', 'highly_like', 'highly_like', 'highly_dislike', 'highly_dislike']"
2025-05-11 14:50:10,7,113,0.6875,3.5398230088495577,0.00042030664847302437,"['highly_like', 'dislike', 'highly_dislike', 'dislike', 'highly_like', 'neutral', 'dislike', 'neutral']"
2025-05-11 14:50:10,6,115,0.6875,3.4782608695652173,0.0003130151939503035,"['highly_dislike', 'highly_like', 'highly_like', 'highly_dislike', 'dislike', 'like', 'highly_like', 'dislike']"
2025-05-11 14:50:10,8,119,0.6875,3.361344537815126,0.00010488203863191087,"['highly_dislike', 'dislike', 'dislike', 'neutral', 'like', 'highly_dislike', 'neutral', 'highly_like']"
2025-05-11 14:50:10,8,122,0.6875,3.278688524590164,0.0005404006301074966,"['highly_like', 'neutral', 'like', 'highly_like', 'highly_like', 'highly_like', 'neutral', 'neutral']"
2025-05-11 14:50:10,7,125,0.6875,3.2,0.0002845191256070598,"['highly_dislike', 'dislike', 'highly_like', 'highly_dislike', 'highly_dislike', 'dislike', 'highly_dislike', 'highly_like']"
2025-05-11 14:50:10,7,128,0.6875,3.125,0.000752039584112768,"['dislike', 'highly_dislike', 'dislike', 'neutral', 'highly_like', 'highly_like', 'highly_dislike', 'highly_like']"
2025-05-11 14:50:10,6,132,0.6875,3.0303030303030303,0.00013998478332376738,"['neutral', 'highly_dislike', 'neutral', 'highly_dislike', 'highly_dislike', 'dislike', 'highly_dislike', 'dislike']"
2025-05-11 14:50:10,8,136,0.6875,2.941176470588235,0.000551979258477463,"['highly_like', 'dislike', 'highly_dislike', 'dislike', 'like', 'like', 'dislike', 'neutral']"
2025-05-11 14:50:10,8,139,0.6875,2.877697841726619,0.0004299772629320478,"['like', 'like', 'highly_dislike', 'like', 'highly_dislike', 'dislike', 'highly_dislike', 'dislike']"
2025-05-11 14:50:10,8,142,0.6875,2.8169014084507045,0.0001294201525337812,"['dislike', 'dislike', 'neutral', 'like', 'highly_dislike', 'highly_dislike', 'highly_like', 'dislike']"
2025-05-11 14:50:10,7,146,0.6875,2.73972602739726,0.0003660796186495806,"['dislike', 'like', 'dislike', 'highly_dislike', 'dislike', 'highly_like', 'highly_dislike', 'highly_dislike']"
2025-05-11 14:50:10,6,150,0.6875,2.666666666666667,0.00041525304406099924,"['highly_dislike', 'highly_like', 'dislike', 'highly_dislike', 'highly_like', 'highly_like', 'highly_like', 'highly_like']"
2025-05-11 14:50:10,8,153,0.6875,3.2679738562091507,0.000552920299000392,"['like', 'dislike', 'dislike', 'dislike', 'neutral', 'dislike', 'highly_dislike', 'like']"
2025-05-11 14:50:10,7,156,0.6875,3.8461538461538463,0.0001895161067361252,"['highly_dislike', 'dislike', 'neutral', 'highly_like', 'highly_like', 'highly_like', 'dislike', 'dislike']"
2025-05-11 14:50:10,8,159,0.6875,3.7735849056603774,0.0005633037196427486,"['dislike', 'highly_dislike', 'highly_dislike', 'dislike', 'neutral', 'neutral', 'highly_like', 'neutral']"
2025-05-11 14:50:10,8,163,0.6875,3.6809815950920246,9.305182738636278e-05,"['like', 'highly_like', 'dislike', 'highly_dislike', 'dislike', 'like', 'like', 'dislike']"
2025-05-11 14:50:10,7,166,0.6875,3.614457831325301,0.0002621213475408443,"['neutral', 'highly_dislike', 'highly_dislike', 'highly_dislike', 'highly_like', 'highly_like', 'highly_dislike', 'like']"
2025-05-11 14:50:10,8,170,0.6875,3.5294117647058822,0.00016303052003309587,"['highly_dislike', 'dislike', 'dislike', 'highly_dislike', 'neutral', 'like', 'dislike', 'like']"
2025-05-11 14:50:10,6,174,0.6875,3.4482758620689653,0.0004592088669384264,"['highly_dislike', 'dislike', 'highly_dislike', 'neutral', 'highly_dislike', 'dislike', 'neutral', 'neutral']"
2025-05-11 14:50:10,7,176,0.6875,3.4090909090909087,0.0004475427390575203,"['neutral', 'highly_like', 'neutral', 'highly_dislike', 'dislike', 'dislike', 'like', 'highly_dislike']"
2025-05-11 14:50:10,7,179,0.6875,3.35195530726257,0.0005164677411504943,"['like', 'highly_dislike', 'highly_like', 'highly_dislike', 'highly_like', 'dislike', 'dislike', 'neutral']"
2025-05-11 14:50:10,6,183,0.6875,3.278688524590164,0.00040204602461684386,"['dislike', 'highly_like', 'highly_dislike', 'neutral', 'dislike', 'highly_dislike', 'highly_dislike', 'neutral']"
2025-05-11 14:50:10,8,186,0.6875,3.225806451612903,0.00011118125284050991,"['dislike', 'highly_like', 'highly_like', 'like', 'highly_like', 'highly_dislike', 'dislike', 'like']"
2025-05-11 14:50:10,7,190,0.6875,3.1578947368421053,0.0004891438584999184,"['neutral', 'like', 'highly_dislike', 'neutral', 'highly_like', 'highly_dislike', 'highly_dislike', 'highly_like']"
2025-05-11 14:50:10,8,192,0.6875,3.125,0.0004888300899145124,"['highly_like', 'dislike', 'like', 'dislike', 'highly_like', 'neutral', 'like', 'highly_like']"
2025-05-11 14:50:10,8,196,0.6875,3.061224489795918,8.671981200853088e-05,"['neutral', 'neutral', 'neutral', 'highly_like', 'like', 'highly_like', 'dislike', 'like']"
2025-05-11 14:50:10,6,199,0.6875,3.015075376884422,0.00023413631510347212,"['highly_dislike', 'dislike', 'dislike', 'like', 'highly_dislike', 'dislike', 'neutral', 'highly_dislike']"
2025-05-11 14:50:10,8,203,0.6875,2.955665024630542,0.00040624587383973116,"['highly_dislike', 'neutral', 'highly_like', 'highly_dislike', 'highly_dislike', 'like', 'highly_like', 'neutral']"
2025-05-11 14:50:10,8,207,0.6875,2.898550724637681,0.0004370794559621301,"['like', 'highly_dislike', 'highly_like', 'highly_dislike', 'highly_dislike', 'highly_like', 'like', 'highly_like']"
2025-05-11 14:50:10,6,209,0.6875,2.8708133971291865,0.00030239790088014635,"['neutral', 'dislike', 'neutral', 'like', 'highly_dislike', 'neutral', 'dislike', 'neutral']"
2025-05-11 14:50:10,8,212,0.6875,2.8301886792452833,0.0002605835330101714,"['highly_like', 'neutral', 'highly_dislike', 'highly_dislike', 'highly_like', 'highly_dislike', 'highly_like', 'neutral']"
2025-05-11 14:50:10,8,214,0.6875,2.803738317757009,0.00044350565607900353,"['dislike', 'neutral', 'like', 'dislike', 'dislike', 'highly_like', 'dislike', 'neutral']"
2025-05-11 14:50:10,5,218,0.6875,2.7522935779816518,0.0001425435086638615,"['highly_dislike', 'dislike', 'neutral', 'dislike', 'dislike', 'neutral', 'like', 'highly_dislike']"
2025-05-11 14:50:10,7,222,0.6875,2.7027027027027026,4.889125124115132e-05,"['highly_like', 'highly_like', 'highly_like', 'like', 'dislike', 'neutral', 'like', 'highly_dislike']"
2025-05-11 14:50:11,7,225,0.6875,2.666666666666667,0.0002833330816901294,"['neutral', 'like', 'dislike', 'highly_like', 'highly_like', 'highly_like', 'dislike', 'neutral']"
2025-05-11 14:50:11,6,228,0.6875,2.631578947368421,0.00022161283595134923,"['dislike', 'highly_like', 'dislike', 'highly_dislike', 'highly_dislike', 'highly_dislike', 'neutral', 'like']"
2025-05-11 14:50:11,8,232,0.6875,2.586206896551724,5.205685715987288e-05,"['dislike', 'highly_like', 'highly_dislike', 'highly_dislike', 'dislike', 'highly_like', 'highly_dislike', 'neutral']"
2025-05-11 14:50:11,7,236,0.6875,2.5423728813559325,0.00014615078453653483,"['highly_dislike', 'highly_like', 'like', 'highly_dislike', 'highly_dislike', 'neutral', 'highly_dislike', 'like']"
2025-05-11 14:50:11,5,238,0.6875,2.5210084033613445,9.967577730342866e-05,"['highly_like', 'highly_dislike', 'neutral', 'neutral', 'highly_like', 'highly_dislike', 'highly_like', 'neutral']"
2025-05-11 14:50:11,8,241,0.6875,2.4896265560165975,0.0001100444815487582,"['highly_like', 'highly_dislike', 'highly_like', 'highly_like', 'neutral', 'like', 'dislike', 'highly_like']"
2025-05-11 14:50:11,7,243,0.6875,2.4691358024691357,0.0003838085163922751,"['like', 'highly_like', 'dislike', 'highly_like', 'highly_like', 'highly_dislike', 'neutral', 'highly_like']"
2025-05-11 14:50:11,7,247,0.6875,2.42914979757085,0.00034321882261551835,"['dislike', 'highly_like', 'like', 'like', 'neutral', 'highly_like', 'like', 'neutral']"
2025-05-11 14:50:11,8,249,0.6875,2.4096385542168677,0.0003846400456048446,"['highly_like', 'neutral', 'like', 'dislike', 'like', 'highly_like', 'highly_like', 'highly_like']"
2025-05-11 14:50:11,8,252,0.6875,2.380952380952381,0.00037440813035814833,"['highly_dislike', 'like', 'dislike', 'dislike', 'neutral', 'highly_dislike', 'highly_dislike', 'dislike']"
2025-05-11 14:50:11,8,255,0.6875,2.3529411764705883,0.00021677142579903393,"['highly_like', 'highly_dislike', 'dislike', 'dislike', 'dislike', 'dislike', 'highly_like', 'neutral']"
2025-05-11 14:50:11,7,257,0.6875,2.3346303501945527,0.00012991405032344034,"['like', 'neutral', 'dislike', 'highly_dislike', 'neutral', 'highly_like', 'highly_dislike', 'neutral']"
2025-05-11 14:50:11,5,261,0.6875,2.2988505747126435,0.00021878510781304526,"['neutral', 'like', 'like', 'dislike', 'highly_dislike', 'neutral', 'highly_like', 'like']"
2025-05-11 14:50:11,8,264,0.6875,2.272727272727273,0.00030245002691954554,"['dislike', 'highly_dislike', 'highly_like', 'neutral', 'like', 'like', 'dislike', 'dislike']"
2025-05-11 14:50:11,8,266,0.6875,2.631578947368421,0.00020653403765721778,"['highly_like', 'neutral', 'neutral', 'like', 'highly_like', 'highly_like', 'neutral', 'dislike']"
2025-05-11 14:50:11,8,270,0.6875,2.5925925925925926,0.0003490312929994986,"['highly_dislike', 'neutral', 'highly_like', 'highly_dislike', 'neutral', 'like', 'highly_like', 'highly_like']"
2025-05-11 14:50:11,7,274,0.6875,2.5547445255474455,8.114866485899452e-05,"['highly_dislike', 'highly_dislike', 'highly_like', 'dislike', 'highly_dislike', 'highly_dislike', 'highly_like', 'highly_dislike']"
2025-05-11 14:50:11,8,277,0.6875,2.527075812274368,0.00020843179733620582,"['dislike', 'neutral', 'like', 'neutral', 'neutral', 'dislike', 'highly_dislike', 'highly_like']"
2025-05-11 14:50:11,6,279,0.6875,2.5089605734767026,0.00015561214671179306,"['highly_like', 'highly_like', 'like', 'highly_like', 'dislike', 'like', 'like', 'neutral']"
2025-05-11 14:50:11,8,283,0.6875,2.8268551236749118,0.00013216820400322948,"['neutral', 'highly_like', 'like', 'neutral', 'like', 'highly_dislike', 'dislike', 'dislike']"
2025-05-11 14:50:11,7,287,0.6875,2.7874564459930316,0.00033481502670588075,"['neutral', 'like', 'neutral', 'like', 'like', 'dislike', 'dislike', 'neutral']"
2025-05-11 14:50:11,6,290,0.6875,2.7586206896551726,8.538785769328676e-05,"['like', 'dislike', 'neutral', 'neutral', 'highly_like', 'highly_like', 'highly_dislike', 'highly_dislike']"
2025-05-11 14:50:11,8,292,0.6875,2.73972602739726,0.0003322496867304669,"['like', 'dislike', 'neutral', 'dislike', 'neutral', 'highly_like', 'highly_like', 'like']"
2025-05-11 14:50:11,7,296,0.6875,2.7027027027027026,0.0003249690386828272,"['highly_dislike', 'neutral', 'dislike', 'like', 'like', 'dislike', 'dislike', 'highly_dislike']"
2025-05-11 14:50:11,7,299,0.6875,2.6755852842809364,0.00032015654879850197,"['like', 'highly_like', 'highly_dislike', 'highly_like', 'neutral', 'highly_dislike', 'dislike', 'highly_like']"
2025-05-11 14:50:11,6,301,0.6875,2.6578073089700998,4.2885550876677086e-05,"['highly_like', 'neutral', 'like', 'dislike', 'highly_dislike', 'highly_like', 'dislike', 'dislike']"
2025-05-11 14:50:11,8,304,0.6875,2.631578947368421,8.944809898719709e-05,"['like', 'neutral', 'neutral', 'highly_like', 'highly_dislike', 'like', 'neutral', 'dislike']"
2025-05-11 14:50:11,7,307,0.6875,2.6058631921824107,0.00030367311330829755,"['dislike', 'highly_dislike', 'like', 'highly_like', 'neutral', 'neutral', 'like', 'highly_dislike']"
2025-05-11 14:50:11,7,310,0.6875,2.5806451612903225,7.950534851295538e-05,"['highly_like', 'like', 'highly_like', 'dislike', 'neutral', 'dislike', 'like', 'neutral']"
2025-05-11 14:50:11,8,313,0.6875,2.5559105431309903,0.00014754729172092244,"['dislike', 'like', 'highly_dislike', 'highly_like', 'like', 'neutral', 'highly_like', 'like']"
2025-05-11 14:50:11,7,317,0.6875,2.5236593059936907,6.460621529389641e-05,"['neutral', 'highly_like', 'neutral', 'dislike', 'neutral', 'highly_dislike', 'highly_like', 'like']"
2025-05-11 14:50:11,7,320,0.6875,2.8125,0.00024280267677815595,"['highly_like', 'neutral', 'highly_dislike', 'dislike', 'highly_like', 'dislike', 'neutral', 'highly_like']"
2025-05-11 14:50:11,7,324,0.6875,2.7777777777777777,0.00013613544263622605,"['neutral', 'dislike', 'highly_dislike', 'highly_dislike', 'highly_dislike', 'neutral', 'highly_dislike', 'highly_dislike']"
2025-05-11 14:50:11,7,326,0.6875,2.7607361963190185,0.0002761665943921893,"['dislike', 'like', 'dislike', 'dislike', 'highly_like', 'highly_dislike', 'neutral', 'highly_like']"
2025-05-11 14:50:11,7,329,0.6875,2.735562310030395,0.0002753215690688274,"['dislike', 'neutral', 'like', 'like', 'highly_dislike', 'dislike', 'neutral', 'highly_dislike']"
2025-05-11 14:50:11,7,332,0.6875,2.710843373493976,6.83092106664467e-05,"['like', 'like', 'dislike', 'like', 'highly_like', 'dislike', 'highly_like', 'neutral']"
2025-05-11 14:50:11,7,336,0.6875,2.6785714285714284,0.00012088228218986095,"['like', 'like', 'highly_like', 'like', 'highly_dislike', 'like', 'highly_like', 'neutral']"
2025-05-11 14:50:11,8,340,0.6875,2.941176470588235,0.00026674616423537194,"['highly_dislike', 'like', 'highly_dislike', 'highly_dislike', 'highly_like', 'like', 'like', 'neutral']"
2025-05-11 14:50:11,7,343,0.6875,2.9154518950437316,7.45592268361751e-05,"['highly_dislike', 'dislike', 'highly_like', 'like', 'highly_like', 'highly_like', 'highly_dislike', 'highly_like']"
2025-05-11 14:50:11,7,347,0.6875,2.881844380403458,0.0001477490196071679,"['neutral', 'highly_like', 'dislike', 'like', 'neutral', 'highly_like', 'like', 'highly_dislike']"
2025-05-11 14:50:11,8,351,0.6875,2.849002849002849,0.00015657961334216938,"['neutral', 'neutral', 'dislike', 'highly_like', 'highly_like', 'dislike', 'highly_dislike', 'highly_dislike']"
2025-05-11 14:50:11,7,355,0.6875,2.8169014084507045,0.00015160254114931132,"['like', 'neutral', 'like', 'dislike', 'highly_like', 'highly_dislike', 'like', 'highly_like']"
2025-05-11 14:50:11,7,358,0.6875,2.793296089385475,0.00017806445526335595,"['highly_dislike', 'neutral', 'dislike', 'highly_dislike', 'like', 'neutral', 'highly_dislike', 'highly_like']"
2025-05-11 14:50:11,6,361,0.6875,2.7700831024930745,0.00013358293199423272,"['dislike', 'highly_dislike', 'like', 'dislike', 'like', 'highly_dislike', 'neutral', 'dislike']"
2025-05-11 14:50:11,6,365,0.6875,2.73972602739726,0.00018697153339098575,"['highly_dislike', 'like', 'neutral', 'highly_dislike', 'neutral', 'like', 'like', 'dislike']"
2025-05-11 14:50:11,7,367,0.6875,2.997275204359673,0.00017601570307950346,"['like', 'neutral', 'highly_like', 'dislike', 'neutral', 'highly_dislike', 'highly_like', 'dislike']"
2025-05-11 14:50:11,8,371,0.6875,2.964959568733154,2.7264547393856542e-05,"['like', 'neutral', 'highly_dislike', 'highly_like', 'dislike', 'highly_dislike', 'highly_dislike', 'like']"
2025-05-11 14:50:11,8,373,0.6875,2.949061662198391,0.00014161804923640224,"['highly_dislike', 'dislike', 'like', 'like', 'neutral', 'dislike', 'dislike', 'highly_like']"
2025-05-11 14:50:11,6,377,0.6875,2.9177718832891246,0.00018800685046355836,"['highly_dislike', 'neutral', 'neutral', 'highly_dislike', 'like', 'highly_like', 'highly_dislike', 'highly_like']"
2025-05-11 14:50:11,7,379,0.6875,2.9023746701846966,0.0002270702889885464,"['neutral', 'neutral', 'highly_dislike', 'highly_like', 'highly_dislike', 'highly_like', 'highly_dislike', 'neutral']"
2025-05-11 14:50:11,8,383,0.6875,2.8720626631853787,0.00023724804696955226,"['dislike', 'highly_dislike', 'like', 'highly_dislike', 'highly_like', 'dislike', 'like', 'neutral']"
2025-05-11 14:50:11,8,386,0.6875,2.849740932642487,0.00022809684444613973,"['highly_dislike', 'highly_dislike', 'neutral', 'dislike', 'dislike', 'dislike', 'highly_like', 'neutral']"
2025-05-11 14:50:11,7,389,0.6875,2.827763496143959,0.00023807578153718471,"['like', 'like', 'highly_dislike', 'like', 'like', 'highly_dislike', 'like', 'neutral']"
2025-05-11 14:50:11,8,392,0.6875,2.806122448979592,0.0002443909475359505,"['like', 'dislike', 'like', 'like', 'highly_like', 'dislike', 'like', 'highly_like']"
2025-05-11 14:50:11,7,396,0.6875,2.7777777777777777,0.00016144500318003216,"['neutral', 'like', 'highly_dislike', 'like', 'neutral', 'neutral', 'like', 'highly_dislike']"
2025-05-11 14:50:11,7,400,0.6875,3.0,0.0002429541533810029,"['highly_dislike', 'like', 'highly_like', 'dislike', 'like', 'highly_like', 'like', 'highly_dislike']"
